"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","platform_code"
"1387","TER-ALV","Terminal Alvorada",,"-10.91321","-37.089393",,,"0",,,
4717	-10.98359	-37.092641
4718	-10.986299	-37.093978
4719	-10.986628	-37.094061
4721	-10.986602	-37.097856
4757	-10.927854	-37.07643
4761	-10.928433	-37.078292
4767	-10.920435	-37.074925
4769	-10.923203	-37.063995
4770	-10.923149	-37.066683
4771	-10.923225	-37.067316
4773	-10.932265	-37.071753
4774	-10.930086	-37.070081
4791	-10.904534	-37.089414
4793	-10.902179	-37.075776
4794	-10.900868	-37.076898
4797	-10.89900	-37.07818
4798	-10.89693	-37.08104
4800	-10.894696	-37.080655
4801	-10.89462	-37.080619
4802	-10.893426	-37.082348
4803	-10.895663	-37.083167
4804	-10.894721	-37.082201
4806	-10.891106	-37.079846
4807	-10.88988	-37.08042
4809	-10.894221	-37.083111
4811	-10.894379	-37.083786
4813	-10.893366	-37.08545
4840	-10.90031	-37.06034
4841	-10.898436	-37.061762
4847	-10.894249	-37.069265
4848	-10.89452	-37.06901
4876	-10.883209	-37.084646
4877	-10.883209	-37.084646
4878	-10.883171	-37.084563
4880	-10.881108	-37.086985
4884	-10.87738	-37.089962
4885	-10.877867	-37.093219
4886	-10.878058	-37.094721
4887	-10.878884	-37.094908
4888	-10.880021	-37.087405
4889	-10.88	-37.087545
4911	-10.88724	-37.081634
4912	-10.88703	-37.081762
4915	-10.883041	-37.081615
4940	-10.884982	-37.074644
4941	-10.885133	-37.073529
4943	-10.884867	-37.072421
4944	-10.886273	-37.078309
4945	-10.886263	-37.078176
4946	-10.884938	-37.077486
4947	-10.884858	-37.0775
4949	-10.884939	-37.076011
4952	-10.882454	-37.072759
4953	-10.882103	-37.072814
4973	-10.902355	-37.05899
4974	-10.900558	-37.058965
4975	-10.898647	-37.058901
4976	-10.899102	-37.059152
4977	-10.89852	-37.060097
4978	-10.897013	-37.060445
4979	-10.897101	-37.060744
4980	-10.89609	-37.060327
4981	-10.895859	-37.060124
4982	-10.894274	-37.061635
4983	-10.894541	-37.061037
4984	-10.893452	-37.063318
4986	-10.892483	-37.065431
4987	-10.892505	-37.065322
4988	-10.89367	-37.066893
4989	-10.893691	-37.066839
4990	-10.892139	-37.068029
4991	-10.892235	-37.068031
4993	-10.89028	-37.066941
4994	-10.885683	-37.064136
4995	-10.906338	-37.059288
4997	-10.906681	-37.053417
4998	-10.906309	-37.054997
4999	-10.906098	-37.051767
5000	-10.90582	-37.050918
5001	-10.903043	-37.053443
5003	-10.90307	-37.055247
5004	-10.903187	-37.055048
5010	-10.877172	-37.079608
5011	-10.875789	-37.080485
5012	-10.876082	-37.081054
5013	-10.877108	-37.081166
5014	-10.878209	-37.080916
5019	-10.881667	-37.07227
5020	-10.882243	-37.069356
5021	-10.88238	-37.06929
5022	-10.882564	-37.067889
5023	-10.882653	-37.067927
5025	-10.883062	-37.066077
5027	-10.882049	-37.063929
5028	-10.880534	-37.062784
5029	-10.880409	-37.062823
5046	-10.875403	-37.061659
5047	-10.875434	-37.061548
5049	-10.874014	-37.060694
5051	-10.87235	-37.059502
5055	-10.871673	-37.053486
5056	-10.873479	-37.052627
5058	-10.873703	-37.052419
5059	-10.876639	-37.050788
5060	-10.876306	-37.051094
